text_id,text_content,text_clean,label,domain,template_id,word_count,avg_sentence_length,punct_density,exclaim_count,has_caps_word,has_emoji,has_casual_marker,avg_word_length,ttr,domain_academic,domain_news,domain_social
TXT_0029,Recent scholarship on economic inequality trends has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,Recent scholarship on economic inequality trends has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,human,academic,27,44,14.7,0.06818181818181818,0,0,0,0,7.25,0.9318181818181818,True,False,False
TXT_0030,"A new study published today reveals that food security in developing nations. Researchers from several universities collaborated on the findings,  which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'","A new study published today reveals that food security in developing nations. Researchers from several universities collaborated on the findings, which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",human,news,1,41,10.5,0.0975609756097561,0,0,0,0,6.048780487804878,0.9024390243902439,False,True,False
TXT_0031,okay so i just read about mental health awareness campaigns and honestly?? i have so many thoughts. like WHY is this not getting more attention rn. thread 🧵👇,okay so i just read about mental health awareness campaigns and honestly?? i have so many thoughts. like WHY is this not getting more attention rn. thread 🧵👇,human,social,51,28,7.0,0.14285714285714285,0,1,1,1,4.642857142857143,0.9285714285714286,False,False,True
TXT_0032,Recent scholarship on data privacy legislation has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,Recent scholarship on data privacy legislation has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,human,academic,27,44,14.7,0.06818181818181818,0,0,0,0,7.204545454545454,0.9318181818181818,True,False,False
TXT_0033,update on public transit investment: it's complicated and anyone telling you otherwise is selling something. do your own research please,update on public transit investment: it's complicated and anyone telling you otherwise is selling something. do your own research please,human,social,57,20,10.0,0.1,0,0,0,0,5.85,1.0,False,False,True
TXT_0034,"This paper examines remote work productivity through a critical lens, drawing on empirical evidence gathered over a two-year period. The findings suggest that existing frameworks are insufficient to explain observed phenomena. We propose a revised model that accounts for contextual variability and systemic factors previously overlooked in the literature.","This paper examines remote work productivity through a critical lens, drawing on empirical evidence gathered over a two-year period. The findings suggest that existing frameworks are insufficient to explain observed phenomena. We propose a revised model that accounts for contextual variability and systemic factors previously overlooked in the literature.",human,academic,38,49,16.3,0.08163265306122448,0,0,0,0,6.285714285714286,0.9183673469387755,True,False,False
TXT_0035,"New developments surrounding remote work productivity have drawn significant attention from analysts and policymakers alike. Experts suggest the implications could be far-reaching, though the full impact remains to be seen. Multiple stakeholders are now calling for a coordinated response.","New developments surrounding remote work productivity have drawn significant attention from analysts and policymakers alike. Experts suggest the implications could be far-reaching, though the full impact remains to be seen. Multiple stakeholders are now calling for a coordinated response.",ai,news,15,39,13.0,0.10256410256410256,0,0,0,0,6.435897435897436,0.9487179487179487,False,True,False
TXT_0036,so vaccine distribution challenges happened and my timeline is UNHINGED. some of you need to calm down and some of you need to be WAY more concerned tbh,so vaccine distribution challenges happened and my timeline is UNHINGED. some of you need to calm down and some of you need to be WAY more concerned tbh,human,social,53,28,14.0,0.03571428571428571,0,1,0,1,4.464285714285714,0.7857142857142857,False,False,True
TXT_0037,"This analysis examines renewable energy adoption within the broader context of systemic transformation, drawing on interdisciplinary frameworks from sociology, economics, and political science. The data suggest that intervention at multiple levels is necessary for sustainable change. Policy recommendations are offered in alignment with current evidence-based standards.","This analysis examines renewable energy adoption within the broader context of systemic transformation, drawing on interdisciplinary frameworks from sociology, economics, and political science. The data suggest that intervention at multiple levels is necessary for sustainable change. Policy recommendations are offered in alignment with current evidence-based standards.",ai,academic,36,46,15.3,0.13043478260869565,0,0,0,0,7.086956521739131,0.9782608695652174,True,False,False
TXT_0038,"The concept of algorithmic bias in hiring occupies a contested space within contemporary scholarly discourse. Divergent theoretical frameworks have produced inconsistent empirical findings, underscoring the need for methodological standardization. This paper proposes an integrative framework to reconcile competing interpretations.","The concept of algorithmic bias in hiring occupies a contested space within contemporary scholarly discourse. Divergent theoretical frameworks have produced inconsistent empirical findings, underscoring the need for methodological standardization. This paper proposes an integrative framework to reconcile competing interpretations.",ai,academic,29,39,13.0,0.10256410256410256,0,0,0,0,7.538461538461538,0.9743589743589743,True,False,False
TXT_0039,"A significant shift in gig economy labor rights was reported this week, prompting reactions across political and scientific communities. The latest data, reviewed by independent experts, points to trends that challenge conventional assumptions. Officials have yet to release a formal response.","A significant shift in gig economy labor rights was reported this week, prompting reactions across political and scientific communities. The latest data, reviewed by independent experts, points to trends that challenge conventional assumptions. Officials have yet to release a formal response.",ai,news,3,41,13.7,0.14634146341463414,0,0,0,0,6.170731707317073,0.9512195121951219,False,True,False
TXT_0040,"A new study published today reveals that aging population challenges. Researchers from several universities collaborated on the findings,  which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'","A new study published today reveals that aging population challenges. Researchers from several universities collaborated on the findings, which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",human,news,1,39,10.0,0.10256410256410256,0,0,0,0,6.205128205128205,0.8974358974358975,False,True,False
TXT_0041,Local authorities are responding to reports that biodiversity loss. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,Local authorities are responding to reports that biodiversity loss. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,human,news,14,35,8.8,0.11428571428571428,0,1,0,0,5.771428571428571,0.9714285714285714,False,True,False
TXT_0042,just saw someone arguing that urban housing shortages is fine and i'm genuinely baffled. do people not understand how this works?? 😭,just saw someone arguing that urban housing shortages is fine and i'm genuinely baffled. do people not understand how this works?? 😭,human,social,46,22,7.3,0.13636363636363635,0,0,1,0,5.045454545454546,1.0,False,False,True
TXT_0043,"Breaking: artificial intelligence regulation. Sources close to the matter told reporters the situation developed rapidly over the past 48 hours. No official statement has been released, though a press conference is expected later today.","Breaking: artificial intelligence regulation. Sources close to the matter told reporters the situation developed rapidly over the past 48 hours. No official statement has been released, though a press conference is expected later today.",human,news,9,34,11.3,0.14705882352941177,0,0,0,0,5.970588235294118,0.9411764705882353,False,True,False
TXT_0044,okay so i just read about artificial intelligence regulation and honestly?? i have so many thoughts. like WHY is this not getting more attention rn. thread 🧵👇,okay so i just read about artificial intelligence regulation and honestly?? i have so many thoughts. like WHY is this not getting more attention rn. thread 🧵👇,human,social,51,27,6.8,0.14814814814814814,0,1,1,1,4.888888888888889,0.9259259259259259,False,False,True
TXT_0045,"The governance of gig economy labor rights presents unique challenges that existing regulatory frameworks are ill-equipped to address. Drawing on comparative case analysis across six jurisdictions, this study identifies best practices and areas of persistent failure. Recommendations are grounded in empirical evidence and stakeholder consultation.","The governance of gig economy labor rights presents unique challenges that existing regulatory frameworks are ill-equipped to address. Drawing on comparative case analysis across six jurisdictions, this study identifies best practices and areas of persistent failure. Recommendations are grounded in empirical evidence and stakeholder consultation.",ai,academic,32,45,15.0,0.08888888888888889,0,0,0,0,6.7555555555555555,0.9333333333333333,True,False,False
TXT_0046,"The relationship between biodiversity loss and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations, though causality cannot be established from observational data alone.","The relationship between biodiversity loss and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations, though causality cannot be established from observational data alone.",human,academic,34,49,16.3,0.10204081632653061,0,0,0,0,6.673469387755102,0.9591836734693877,True,False,False
TXT_0047,update on climate change adaptation strategies: it's complicated and anyone telling you otherwise is selling something. do your own research please,update on climate change adaptation strategies: it's complicated and anyone telling you otherwise is selling something. do your own research please,human,social,57,21,10.5,0.09523809523809523,0,0,0,0,6.0476190476190474,1.0,False,False,True
TXT_0048,The theoretical underpinnings of antibiotic resistance have evolved considerably over the past two decades. What began as a niche area of inquiry has grown into a robust field with competing schools of thought. This review synthesizes key debates and identifies gaps that warrant further empirical investigation.,The theoretical underpinnings of antibiotic resistance have evolved considerably over the past two decades. What began as a niche area of inquiry has grown into a robust field with competing schools of thought. This review synthesizes key debates and identifies gaps that warrant further empirical investigation.,human,academic,35,46,15.3,0.06521739130434782,0,0,0,0,5.804347826086956,0.9130434782608695,True,False,False
TXT_0049,"Breaking: vaccine distribution challenges. Sources close to the matter told reporters the situation developed rapidly over the past 48 hours. No official statement has been released, though a press conference is expected later today.","Breaking: vaccine distribution challenges. Sources close to the matter told reporters the situation developed rapidly over the past 48 hours. No official statement has been released, though a press conference is expected later today.",human,news,9,34,11.3,0.14705882352941177,0,0,0,0,5.882352941176471,0.9411764705882353,False,True,False
TXT_0050,"This analysis examines artificial intelligence regulation within the broader context of systemic transformation, drawing on interdisciplinary frameworks from sociology, economics, and political science. The data suggest that intervention at multiple levels is necessary for sustainable change. Policy recommendations are offered in alignment with current evidence-based standards.","This analysis examines artificial intelligence regulation within the broader context of systemic transformation, drawing on interdisciplinary frameworks from sociology, economics, and political science. The data suggest that intervention at multiple levels is necessary for sustainable change. Policy recommendations are offered in alignment with current evidence-based standards.",ai,academic,36,46,15.3,0.13043478260869565,0,0,0,0,7.282608695652174,0.9782608695652174,True,False,False
TXT_0051,Really fascinating to see how quickly things are moving on election integrity concerns. There's so much potential here if we approach it thoughtfully. What are your thoughts?,Really fascinating to see how quickly things are moving on election integrity concerns. There's so much potential here if we approach it thoughtfully. What are your thoughts?,ai,social,26,27,9.0,0.1111111111111111,0,0,0,0,5.481481481481482,0.9629629629629629,False,False,True
TXT_0052,Local authorities are responding to reports that supply chain disruptions. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,Local authorities are responding to reports that supply chain disruptions. Emergency services were alerted at approximately 9 AM. The incident is under investigation. Residents in nearby areas have been asked to remain indoors as a precaution.,human,news,14,36,9.0,0.1111111111111111,0,1,0,0,5.777777777777778,0.9722222222222222,False,True,False
TXT_0053,Really fascinating to see how quickly things are moving on autonomous vehicle safety. There's so much potential here if we approach it thoughtfully. What are your thoughts?,Really fascinating to see how quickly things are moving on autonomous vehicle safety. There's so much potential here if we approach it thoughtfully. What are your thoughts?,ai,social,26,27,9.0,0.1111111111111111,0,0,0,0,5.407407407407407,0.9629629629629629,False,False,True
TXT_0054,"A new study published today reveals that vaccine distribution challenges. Researchers from several universities collaborated on the findings,  which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'","A new study published today reveals that vaccine distribution challenges. Researchers from several universities collaborated on the findings, which have been met with mixed reactions from the scientific community. The lead researcher said the results were 'unexpected but compelling.'",human,news,1,39,10.0,0.10256410256410256,0,0,0,0,6.3076923076923075,0.8974358974358975,False,True,False
TXT_0055,Recent scholarship on urban housing shortages has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,Recent scholarship on urban housing shortages has largely focused on surface-level manifestations while neglecting underlying structural determinants. This article challenges dominant assumptions and calls for a more nuanced approach that integrates interdisciplinary perspectives. Implications for policy and practice are discussed in the concluding section.,human,academic,27,44,14.7,0.06818181818181818,0,0,0,0,7.181818181818182,0.9318181818181818,True,False,False
TXT_0056,"The relationship between data privacy legislation and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations, though causality cannot be established from observational data alone.","The relationship between data privacy legislation and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations, though causality cannot be established from observational data alone.",human,academic,34,50,16.7,0.1,0,0,0,0,6.66,0.94,True,False,False
TXT_0057,"Existing literature on digital divide in rural areas has predominantly relied on cross-sectional designs, limiting causal inference. The present research addresses this gap through a prospective cohort study spanning three years. Preliminary results indicate a statistically significant association (p < 0.05) between key variables.","Existing literature on digital divide in rural areas has predominantly relied on cross-sectional designs, limiting causal inference. The present research addresses this gap through a prospective cohort study spanning three years. Preliminary results indicate a statistically significant association (p < 0.05) between key variables.",ai,academic,11,44,11.2,0.11363636363636363,0,0,0,0,6.568181818181818,0.9545454545454546,True,False,False
TXT_0058,idk why supply chain disruptions keeps coming up but every time it does the discourse gets worse. we need better conversations about this fr,idk why supply chain disruptions keeps coming up but every time it does the discourse gets worse. we need better conversations about this fr,human,social,45,24,12.0,0.041666666666666664,0,0,0,1,4.875,1.0,False,False,True
TXT_0059,Just came across an article on urban housing shortages and it's really making me reconsider some of my assumptions. Highly recommend giving it a read if you haven't already.,Just came across an article on urban housing shortages and it's really making me reconsider some of my assumptions. Highly recommend giving it a read if you haven't already.,ai,social,13,29,14.5,0.06896551724137931,0,0,0,0,5.0,1.0,False,False,True
TXT_0060,can we talk about election integrity concerns for a sec because i feel like people are completely missing the point here. this is bigger than most realize,can we talk about election integrity concerns for a sec because i feel like people are completely missing the point here. this is bigger than most realize,human,social,43,27,13.5,0.037037037037037035,0,0,0,0,4.7407407407407405,1.0,False,False,True
TXT_0061,Really fascinating to see how quickly things are moving on genomic research breakthroughs. There's so much potential here if we approach it thoughtfully. What are your thoughts?,Really fascinating to see how quickly things are moving on genomic research breakthroughs. There's so much potential here if we approach it thoughtfully. What are your thoughts?,ai,social,26,27,9.0,0.1111111111111111,0,0,0,0,5.592592592592593,0.9629629629629629,False,False,True
TXT_0062,"The relationship between gene editing ethics and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations,  though causality cannot be established from observational data alone.","The relationship between gene editing ethics and broader societal outcomes remains poorly understood despite growing interest in the field. This study contributes to the literature by analyzing a dataset of 1,200 cases across five geographic regions. Results indicate statistically significant correlations, though causality cannot be established from observational data alone.",human,academic,33,50,16.7,0.1,0,0,0,0,6.56,0.96,True,False,False
TXT_0063,"This analysis examines genomic research breakthroughs within the broader context of systemic transformation, drawing on interdisciplinary frameworks from sociology, economics, and political science. The data suggest that intervention at multiple levels is necessary for sustainable change. Policy recommendations are offered in alignment with current evidence-based standards.","This analysis examines genomic research breakthroughs within the broader context of systemic transformation, drawing on interdisciplinary frameworks from sociology, economics, and political science. The data suggest that intervention at multiple levels is necessary for sustainable change. Policy recommendations are offered in alignment with current evidence-based standards.",ai,academic,36,46,15.3,0.13043478260869565,0,0,0,0,7.195652173913044,0.9782608695652174,True,False,False
TXT_0064,"A significant shift in gig economy labor rights was reported this week, prompting reactions across political and scientific communities. The latest data, reviewed by independent experts, points to trends that challenge conventional assumptions. Officials have yet to release a formal response.","A significant shift in gig economy labor rights was reported this week, prompting reactions across political and scientific communities. The latest data, reviewed by independent experts, points to trends that challenge conventional assumptions. Officials have yet to release a formal response.",ai,news,3,41,13.7,0.14634146341463414,0,0,0,0,6.170731707317073,0.9512195121951219,False,True,False
TXT_0065,idk why remote work productivity keeps coming up but every time it does the discourse gets worse. we need better conversations about this fr,idk why remote work productivity keeps coming up but every time it does the discourse gets worse. we need better conversations about this fr,human,social,45,24,12.0,0.041666666666666664,0,0,0,1,4.875,1.0,False,False,True
